"type","name","iso_country","municipality","icao_code","iata_code"
"small_airport","Newport State Airport","US","Newport","KUUU","NPT"
"small_airport","Garner Field","US","Uvalde","KUVA","UVA"
"small_airport","Rock Hill - York County Airport","US","Rock Hill","KUZA","RKH"
"medium_airport","Moody Air Force Base","US","Valdosta","KVAD","VAD"
"small_airport","South Jersey Regional Airport","US","Lumberton","KVAY","LLY"
"medium_airport","Vandenberg Space Force Base","US","Lompoc","KVBG","VBG"
"small_airport","Bentonville Municipal-Louise M Thaden Field","US","Bentonville","KVBT",
"medium_airport","Victoria Regional Airport","US","Victoria","KVCT","VCT"
"small_airport","Southern California Logistics Airport","US","Victorville","KVCV","VCV"
"small_airport","Vidalia Regional Airport","US","Vidalia","KVDI","VDI"
"medium_airport","Vernal Regional Airport","US","Vernal","KVEL","VEL"
"medium_airport","North Las Vegas Metropolitan International Airport","US","Las Vegas","KVGT","VGT"
"small_airport","Culberson County Airport","US","Van Horn","KVHN","VHN"
"small_airport","Rolla National Airport","US","Vichy","KVIH","VIH"
"medium_airport","Visalia Municipal Airport","US","Visalia","KVIS","VIS"
"small_airport","Virginia Highlands Airport","US","Abingdon","KVJI","VJI"
"small_airport","Vicksburg Municipal Airport","US","Vicksburg","KVKS","VKS"
"small_airport","Vandalia Municipal Airport","US","Vandalia","KVLA","VLA"
"medium_airport","Valdosta Regional Airport","US","Valdosta","KVLD","VLD"
"small_airport","Venice Municipal Airport","US","Venice","KVNC","VNC"
"medium_airport","Van Nuys Airport","US","Van Nuys","KVNY","VNY"
"medium_airport","Volk Field","US","Camp Douglas","KVOK","VOK"
"medium_airport","Destin-Fort Walton Beach Airport","US","Valparaiso","KVPS","VPS"
"medium_airport","Porter County Municipal Airport","US","Valparaiso","KVPZ","VPZ"
"medium_airport","Cecil Airport","US","Jacksonville","KVQQ","VQQ"
"medium_airport","Vero Beach Regional Airport","US","Vero Beach","KVRB","VRB"
"small_airport","Hartness State Airport","US","North Springfield","KVSF","VSF"
"medium_airport","Miller Field","US","Valentine","KVTN","VTN"
"small_airport","Illinois Valley Regional Airport Walter A Duncan Field","US","Peru","KVYS","VYS"
"small_airport","Wallops Flight Facility Airport","US","Wallops Island","KWAL","WAL"
"small_airport","Greene County Airport","US","Waynesburg","KWAY","WAY"
"small_airport","Wilkes Barre Wyoming Valley Airport","US","Wilkes-Barre","KWBW","WBW"
"small_airport","Enid Woodring Regional Airport","US","Enid","KWDG","WDG"
"small_airport","Barrow County Airport","US","Winder","KWDR","WDR"
"small_airport","Parker County Airport","US","Weatherford","KWEA","WEA"
"small_airport","Whiteman Airport","US","Pacoima","KWHP","WHP"
"medium_airport","General William J Fox Airfield","US","Lancaster","KWJF","WJF"
"small_airport","Strother Field","US","Winfield / Arkansas City","KWLD","WLD"
"small_airport","Willows Glenn County Airport","US","Willows","KWLW","WLW"
"medium_airport","Winnemucca Municipal Airport","US","Winnemucca","KWMC","WMC"
"medium_airport","Robins Air Force Base","US","Warner Robins","KWRB","WRB"
"medium_airport","Mc Guire Air Force Base","US","Wrightstown","KWRI","WRI"
"medium_airport","Worland Municipal Airport","US","Worland","KWRL","WRL"
"medium_airport","Westerly State Airport","US","Westerly","KWST","WST"
"small_airport","Watsonville Municipal Airport","US","Watsonville","KWVI","WVI"
"small_airport","Waterville Robert Lafleur Airport","US","Waterville","KWVL","WVL"
"medium_airport","Cape May County Airport","US","Wildwood","KWWD","WWD"
"medium_airport","West Woodward Airport","US","Woodward","KWWR","WWR"
"medium_airport","Yellowstone Airport","US","West Yellowstone","KWYS","WYS"
"medium_airport","Northwest Arkansas National Airport","US","Fayetteville/Springdale/Rogers","KXNA","XNA"
"medium_airport","Williston Basin International Airport","US","Williston","KXWA","XWA"
"medium_airport","Yakima Air Terminal McAllister Field","US","Yakima","KYKM","YKM"
"medium_airport","Chan Gurney Municipal Airport","US","Yankton","KYKN","YKN"
"medium_airport","Youngstown Warren Regional Airport","US","Youngstown/Warren","KYNG","YNG"
"small_airport","Zephyrhills Municipal Airport","US","Zephyrhills","KZPH","ZPH"
"medium_airport","Zanesville Municipal Airport","US","Zanesville","KZZV","ZZV"
"large_airport","Tirana International Airport Mother Teresa","AL","Rinas","LATI","TIA"
"small_airport","Alfa-Metal Airfield","BG","Gabrovo","LBAM",
"large_airport","Burgas Airport","BG","Burgas","LBBG","BOJ"
"medium_airport","Gorna Oryahovitsa Airport","BG","Gorna Oryahovitsa","LBGO","GOZ"
"medium_airport","Plovdiv International Airport","BG","Plovdiv","LBPD","PDV"
"small_airport","Ruse Airport","BG","Shtraklevo","LBRS","ROU"
"large_airport","Sofia Airport","BG","Sofia","LBSF","SOF"
"small_airport","Stara Zagora Airport","BG","Stara Zagora","LBSZ","SZR"
"large_airport","Varna Airport","BG","Varna","LBWN","VAR"
"medium_airport","Nicosia (Lefkoşa) Ercan International Airport","CY","Tymbou (Kirklar)","LCEN","ECN"
"medium_airport","Lefkoniko Airport / Geçitkale Air Base","CY","Lefkoniko (Geçitkale)","LCGK","GEC"
"large_airport","Larnaca International Airport","CY","Larnaca","LCLK","LCA"
"medium_airport","Paphos International Airport","CY","Paphos","LCPH","PFO"
"medium_airport","RAF Akrotiri","CY","Akrotiri","LCRA","AKT"
"medium_airport","Dubrovnik Ruđer Bošković Airport","HR","Čilipi","LDDU","DBV"
"small_airport","Lošinj Airport","HR","Mali Lošinj","LDLO","LSZ"
"medium_airport","Osijek Airport","HR","Klisa","LDOS","OSI"
"medium_airport","Pula Airport","HR","Pula","LDPL","PUY"
"medium_airport","Rijeka Airport","HR","Omišalj","LDRI","RJK"
"medium_airport","Brač Airport","HR","Gornji Humac","LDSB","BWK"
"medium_airport","Split Airport","HR","Kaštel Štafilić","LDSP","SPU"
"large_airport","Zagreb Franjo Tuđman International Airport","HR","Velika Gorica","LDZA","ZAG"
"medium_airport","Zadar Airport","HR","Zemunik Donji (Zadar)","LDZD","ZAD"
"medium_airport","Albacete Airport / Los Llanos Air Base","ES","Albacete","LEAB","ABC"
"large_airport","Alicante-Elche Miguel Hernández Airport","ES","Alicante","LEAL","ALC"
"medium_airport","Almería Airport","ES","Almería","LEAM","LEI"
"medium_airport","Asturias Airport","ES","Ranón","LEAS","OVD"
"medium_airport","Córdoba Airport","ES","Córdoba","LEBA","ODB"
"medium_airport","Bilbao Airport","ES","Bilbao","LEBB","BIO"
"medium_airport","Burgos Airport","ES","Burgos","LEBG","RGS"
"large_airport","Josep Tarradellas Barcelona-El Prat Airport","ES","Barcelona","LEBL","BCN"
"medium_airport","Badajoz Airport","ES","Badajoz","LEBZ","BJZ"
"medium_airport","Castellón-Costa Azahar Airport","ES","Castellón de la Plana","LECH","CDT"
"medium_airport","A Coruña Airport","ES","Culleredo","LECO","LCG"
"medium_airport","Lleida-Alguaire Airport","ES","Lleida","LEDA","ILD"
"medium_airport","Girona-Costa Brava Airport","ES","Girona","LEGE","GRO"
"medium_airport","F.G.L. Airport Granada-Jaén Airport","ES","Granada","LEGR","GRX"
"small_airport","Huesca-Pirineos Airport","ES","Monflorite/Alcalá del Obispo","LEHC","HSK"
"large_airport","Ibiza Airport","ES","Ibiza (Eivissa)","LEIB","IBZ"
"medium_airport","Jerez Airport","ES","Jerez de la Frontera","LEJR","XRY"
"medium_airport","San Javier Airport","ES","San Javier","LELC","MJV"
"medium_airport","León Airport","ES","León","LELN","LEN"
"large_airport","Adolfo Suárez Madrid–Barajas Airport","ES","Madrid","LEMD","MAD"
"large_airport","Málaga-Costa del Sol Airport","ES","Málaga","LEMG","AGP"
"medium_airport","Menorca Airport","ES","Mahón (Maó)","LEMH","MAH"
"medium_airport","Región de Murcia International Airport","ES","Corvera","LEMI","RMU"
"medium_airport","Moron Air Base","ES","Morón","LEMO","OZP"
"large_airport","Palma de Mallorca Airport","ES","Palma de Mallorca","LEPA","PMI"
"medium_airport","Pamplona Airport","ES","Pamplona","LEPP","PNA"
"medium_airport","Ciudad Real International Airport","ES","Ciudad Real","LERL","CQM"
"small_airport","Aeródromo de Herrera de Pisuerga","ES","Herrera de Pisuerga","LERP",
"medium_airport","Reus Airport","ES","Reus","LERS","REU"
"medium_airport","Rota Naval Station Airport","ES","Rota","LERT","ROZ"
"medium_airport","Salamanca Airport","ES","Salamanca","LESA","SLM"
"small_airport","Son Bonet Airfield","ES","Marratxí","LESB",
"small_airport","Sant Lluis Airfield","ES","Sant Lluis","LESL",
"medium_airport","San Sebastián Airport","ES","Hondarribia","LESO","EAS"
"large_airport","Santiago-Rosalía de Castro Airport","ES","Santiago de Compostela","LEST","SCQ"
"small_airport","Pirineus - la Seu d'Urgel Airport","ES","La Seu d'Urgell Pyrenees and Andorra","LESU","LEU"
"medium_airport","Teruel Airport","ES","Teruel","LETL","TEV"
"medium_airport","Madrid–Torrejón Airport / Torrejón Air Base","ES","Madrid","LETO","TOJ"
"medium_airport","Valencia Airport","ES","Valencia","LEVC","VLC"
"medium_airport","Valladolid Airport","ES","Valladolid","LEVD","VLL"
"medium_airport","Vitoria Airport","ES","Alava","LEVT","VIT"
"medium_airport","Vigo Airport","ES","Vigo","LEVX","VGO"
"medium_airport","Seve Ballesteros-Santander Airport","ES","Santander","LEXJ","SDR"
"medium_airport","Zaragoza Airport","ES","Zaragoza","LEZG","ZAZ"
"medium_airport","Sevilla Airport","ES","Sevilla","LEZL","SVQ"
"small_airport","Dieppe-Saint-Aubin Airport","FR","Saint-Aubin-sur-Scie","LFAB","DPE"
"medium_airport","Calais-Dunkerque Airport","FR","Marck","LFAC","CQF"
"small_airport","Albert-Picardie Airport","FR","Méaulte, Somme","LFAQ","BYF"
"medium_airport","Le Touquet-Côte d'Opale Airport","FR","Le Touquet-Paris-Plage","LFAT","LTQ"
"medium_airport","Agen-La Garenne Airport","FR","Agen/La Garenne","LFBA","AGF"
"large_airport","Bordeaux-Mérignac Airport","FR","Bordeaux/Mérignac","LFBD","BOD"
"medium_airport","Bergerac Dordogne Périgord Airport","FR","Bergerac/Roumanière","LFBE","EGC"
"medium_airport","Cognac-Châteaubernard (BA 709) Air Base","FR","Cognac/Châteaubernard","LFBG","CNG"
"medium_airport","La Rochelle-Île de Ré Airport","FR","La Rochelle/Île de Ré","LFBH","LRH"
"medium_airport","Poitiers-Biard Airport","FR","Poitiers/Biard","LFBI","PIS"
"medium_airport","Montluçon-Guéret Airport","FR","Lépaud, Creuse","LFBK","MCU"
"medium_airport","Limoges Airport","FR","Limoges/Bellegarde","LFBL","LIG"
"medium_airport","Niort - Marais Poitevin Airport","FR","Niort/Souché","LFBN","NIT"
"large_airport","Toulouse-Blagnac Airport","FR","Toulouse/Blagnac","LFBO","TLS"
"medium_airport","Pau Pyrénées Airport","FR","Pau/Pyrénées (Uzein)","LFBP","PUF"
"medium_airport","Tarbes-Lourdes-Pyrénées Airport","FR","Tarbes/Lourdes/Pyrénées","LFBT","LDE"
"medium_airport","Angoulême-Brie-Champniers Airport","FR","Angoulême/Brie/Champniers","LFBU","ANG"
"medium_airport","Périgueux-Bassillac Airport","FR","Périgueux/Bassillac","LFBX","PGX"
"medium_airport","Biarritz-Anglet-Bayonne Airport","FR","Biarritz/Anglet/Bayonne","LFBZ","BIQ"
"medium_airport","Aérodrome de Cahors-Lalbenque","FR","Cahors/Lalbenque","LFCC","ZAO"
"medium_airport","Albi-Le Séquestre Airport","FR","Albi/Le Séquestre","LFCI","LBI"
"medium_airport","Castres-Mazamet Airport","FR","Castres/Mazamet","LFCK","DCM"
"small_airport","Aérodrome de Graulhet-Montdragon","FR","Graulhet/Montdragon","LFCQ",
"medium_airport","Rodez–Aveyron Airport","FR","Rodez/Marcillac","LFCR","RDZ"
"medium_airport","Royan-Médis Airport","FR","Royan/Médis","LFCY","RYN"
"small_airport","Aérodrome de Gaillac - Lisle-sur-Tarn","FR","Gaillac","LFDG",
"medium_airport","Rochefort-Saint-Agnant (BA 721) Airport","FR","Rochefort/Saint-Agnant","LFDN","RCO"
"small_airport","Île d'Yeu Airport","FR","Île d'Yeu","LFEY","IDY"
"medium_airport","Colmar-Houssen Airport","FR","Colmar, Haut-Rhin","LFGA","CMR"
"medium_airport","Dole-Jura Airport","FR","Tavaux, Jura","LFGJ","DLE"
"small_airport","Megève Altiport","FR","Megève","LFHM","MVV"
"medium_airport","Aubenas-South Ardèche Airport","FR","Lanas, Ardèche","LFHO","OBS"
"medium_airport","Le Puy-Loudes Airfield","FR","Chaspuzac, Haute-Loire","LFHP","LPY"
"small_airport","Bourg-Ceyzériat Airfield","FR","Bourg/Ceyzériat","LFHS",
"small_airport","L'Alpe d'Huez - Henri Giraud Altiport","FR","Huez, Isère","LFHU","AHZ"
"small_airport","Moulins-Montbeugny Airfield","FR","Toulon-sur-Allier","LFHY",
"medium_airport","Metz-Nancy-Lorraine Airport","FR","Goin","LFJL","ETZ"
"medium_airport","Angers-Loire Airport","FR","Marcé, Maine-et-Loire","LFJR","ANE"
"medium_airport","Bastia-Poretta Airport","FR","Bastia/Poretta","LFKB","BIA"
"medium_airport","Calvi-Sainte-Catherine Airport","FR","Calvi/Sainte-Catherine","LFKC","CLY"
"medium_airport","Figari Sud-Corse Airport","FR","Figari Sud-Corse","LFKF","FSC"
"medium_airport","Ajaccio-Napoléon Bonaparte Airport","FR","Ajaccio/Napoléon Bonaparte","LFKJ","AJA"
"small_airport","Propriano Airport","FR","Propriano","LFKO","PRP"
"medium_airport","Solenzara (BA 126) Air Base","FR","Solenzara","LFKS","SOZ"
"small_airport","Méribel Altiport","FR","Les Allues","LFKX","MFX"
"medium_airport","Auxerre-Branches Airport","FR","Appoigny, Yonne","LFLA","AUF"
"medium_airport","Chambéry Savoie Mont Blanc Airport","FR","Viviers-du-Lac","LFLB","CMF"
"medium_airport","Clermont-Ferrand Auvergne Airport","FR","Aulnat, Puy-de-Dôme","LFLC","CFE"
"medium_airport","Bourges Airport","FR","Bourges, Cher","LFLD","BOU"
"small_airport","Courchevel Altiport","FR","Saint-Bon","LFLJ","CVF"
"large_airport","Lyon Saint-Exupéry Airport","FR","Colombier-Saugnieu, Rhône","LFLL","LYS"
"medium_airport","Saint-Yan Airport","FR","L'Hôpital-le-Mercier, Saône-et-Loire","LFLN","SYT"
"medium_airport","Roanne-Renaison Airport","FR","Saint-Léger-sur-Roanne","LFLO","RNE"
"medium_airport","Annecy Haute-Savoie Mont Blanc Airport","FR","Epagny Metz-Tessy","LFLP","NCY"
"medium_airport","Grenoble Alpes Isère Airport","FR","Saint-Étienne-de-Saint-Geoirs, Isère","LFLS","GNB"
"medium_airport","Valence-Chabeuil Airport","FR","Chabeuil, Drôme","LFLU","VAF"
"medium_airport","Vichy-Charmeil Airport","FR","Charmeil, Allier","LFLV","VHY"
"medium_airport","Aurillac Airport","FR","Aurillac","LFLW","AUR"
"medium_airport","Châteauroux-Déols Marcel Dassault Airport","FR","Déols, Indre","LFLX","CHR"
"medium_airport","Lyon Bron Airport","FR","Chassieu, Lyon","LFLY","LYN"
"small_airport","Aix-Les Milles Airfield","FR","Aix-en-Provence, Bouches-du-Rhône","LFMA",
"medium_airport","Cannes-Mandelieu Airport","FR","Cannes, Alpes-Maritimes","LFMD","CEQ"
"medium_airport","Saint-Étienne-Bouthéon Airport","FR","Andrézieux-Bouthéon, Loire","LFMH","EBU"
"medium_airport","Istres-Le Tubé Air Base","FR","Istres, Bouches-du-Rhône","LFMI",
"medium_airport","Carcassonne Airport","FR","Carcassonne/Salvaza","LFMK","CCF"
"large_airport","Marseille Provence Airport","FR","Marignane, Bouches-du-Rhône","LFML","MRS"
"large_airport","Nice-Côte d'Azur Airport","FR","Nice, Alpes-Maritimes","LFMN","NCE"
"medium_airport","Perpignan-Rivesaltes (Llabanère) Airport","FR","Perpignan/Rivesaltes","LFMP","PGF"
"medium_airport","Le Castellet Airport","FR","Le Castellet, Var","LFMQ","CTT"
"small_airport","Barcelonnette - Saint-Pons Airfield","FR","Saint-Pons, Alpes-de-Haute-Provence","LFMR","BAE"
"medium_airport","Montpellier-Méditerranée Airport","FR","Montpellier/Méditerranée","LFMT","MPL"
"medium_airport","Béziers-Vias Airport","FR","Béziers/Vias","LFMU","BZR"
"medium_airport","Avignon-Caumont Airport","FR","Avignon, Vaucluse","LFMV","AVN"
"small_airport","Gap-Tallard Airfield","FR","Tallard, Hautes-Alpes","LFNA","GAT"
"medium_airport","Mende-Brenoux Airfield","FR","Mende/Brénoux","LFNB","MEN"
"small_airport","Mont-Dauphin Saint-Crépin Airfield","FR","Saint-Crépin, Hautes-Alpes","LFNC","SCP"
"medium_airport","Paris-Beauvais Airport","FR","Tillé","LFOB","BVA"
